 time            v(vin1)         v(vin2)         v(vout)        
 7.10261529e-09  3.28647130e+00  2.82228470e-02  1.85598748e-02 
 7.10659612e-09  3.28737992e+00  2.62893389e-02  1.56371232e-02 
 7.10913370e-09  3.28799725e+00  2.42450732e-02  1.30767784e-02 
 7.11253699e-09  3.28884708e+00  2.06005902e-02  9.00410690e-03 
 7.11698952e-09  3.28992571e+00  1.45498452e-02  2.84882681e-03 
 7.12348798e-09  3.29136658e+00  4.21848255e-03 -7.19609618e-03 
 7.12961328e-09  3.29252999e+00 -5.67411836e-03 -1.75060994e-02 
 7.13527140e-09  3.29340477e+00 -1.34654281e-02 -2.84305120e-02 
 7.13874626e-09  3.29384068e+00 -1.70517743e-02 -3.72816923e-02 
 7.14093894e-09  3.29407849e+00 -1.87148252e-02 -4.47636851e-02 
 7.14319249e-09  3.29430759e+00 -2.00687615e-02 -5.41296851e-02 
 7.14591893e-09  3.29458059e+00 -2.17181521e-02 -6.62446229e-02 
 7.14839954e-09  3.29477271e+00 -2.33537466e-02 -7.70995691e-02 
 7.15062406e-09  3.29478154e+00 -2.46296488e-02 -8.72788778e-02 
 7.15329056e-09  3.29468767e+00 -2.63457870e-02 -1.00436003e-01 
 7.15604608e-09  3.29465635e+00 -2.91373343e-02 -1.14223506e-01 
 7.15931701e-09  3.29472688e+00 -3.26128243e-02 -1.28921009e-01 
 7.16153028e-09  3.29478776e+00 -3.37623191e-02 -1.36861643e-01 
 7.16442000e-09  3.29487021e+00 -3.39052177e-02 -1.44018337e-01 
 7.16776885e-09  3.29497969e+00 -3.30244396e-02 -1.47147650e-01 
 7.17241552e-09  3.29515766e+00 -3.10780467e-02 -1.41167119e-01 
 7.17756099e-09  3.29540805e+00 -2.86460769e-02 -1.18994287e-01 
 7.18438173e-09  3.29589642e+00 -2.53632404e-02 -5.99668689e-02 
 7.18958536e-09  3.29643823e+00 -2.27823524e-02  1.40776706e-02 
 7.19226567e-09  3.29677507e+00 -2.15352772e-02  6.61357173e-02 
 7.19408468e-09  3.29700996e+00 -2.09285991e-02  1.10108088e-01 
 7.19639714e-09  3.29725222e+00 -2.02353817e-02  1.73141211e-01 
 7.19824975e-09  3.29744473e+00 -1.93139549e-02  2.27014572e-01 
 7.20009173e-09  3.29769783e+00 -1.80906747e-02  2.83498522e-01 
