 time            i(i0)           i(v1)           vr1             vr2            
 1.67540699e-06  3.30000000e-06  1.27390454e-11  3.50000000e-01  8.50000000e-01 
 1.67665699e-06  3.30000000e-06  1.27390411e-11  3.50000000e-01  8.50000000e-01 
 1.67915699e-06  3.30000000e-06  1.27390511e-11  3.50000000e-01  8.50000000e-01 
 1.67978199e-06  3.30000000e-06  1.27390410e-11  3.50000000e-01  8.50000000e-01 
 1.68103199e-06  3.30000000e-06  1.27390287e-11  3.50000000e-01  8.50000000e-01 
 1.68353199e-06  3.30000000e-06  1.27390394e-11  3.50000000e-01  8.50000000e-01 
 1.68482323e-06  3.30000000e-06  1.27388470e-11  3.50000000e-01  8.50000000e-01 
 1.68599524e-06  3.30000000e-06  1.27377970e-11  3.50000000e-01  8.50000000e-01 
 1.68705138e-06  3.30000000e-06  1.27145353e-11  3.50000000e-01  8.50000000e-01 
 1.68853068e-06  3.30000000e-06  1.31663647e-11  3.50000000e-01  8.50000000e-01 
 1.68987417e-06  3.30000000e-06  3.91617986e-11  3.50000000e-01  8.50000000e-01 
 1.69073688e-06  3.30000000e-06  9.51528303e-11  3.50000000e-01  8.50000000e-01 
 1.69129179e-06  3.30000000e-06 -4.15046547e-09  3.50000000e-01  8.50000000e-01 
 1.69167020e-06  3.30000000e-06 -8.94922119e-09  3.50000000e-01  8.50000000e-01 
 1.69187858e-06  3.30000000e-06 -1.07855279e-08  3.50000000e-01  8.50000000e-01 
 1.69208803e-06  3.30000000e-06 -6.21731158e-09  3.50000000e-01  8.50000000e-01 
 1.69222312e-06  3.30000000e-06  3.84684275e-08  3.50000000e-01  8.50000000e-01 
 1.69230275e-06  3.30000000e-06  5.35412986e-08  3.50000000e-01  8.50000000e-01 
 1.69237942e-06  3.30000000e-06 -1.16392814e-06  3.50000000e-01  8.50000000e-01 
 1.69243229e-06  3.30000000e-06 -3.85909611e-06  3.50000000e-01  8.50000000e-01 
 1.69247298e-06  3.30000000e-06 -5.64442839e-06  3.50000000e-01  8.50000000e-01 
 1.69249103e-06  3.30000000e-06 -4.62307865e-06  3.50000000e-01  8.50000000e-01 
 1.69250091e-06  3.30000000e-06  1.39295940e-05  3.50000000e-01  8.50000000e-01 
 1.69250706e-06  3.30000000e-06  1.13759659e-05  3.50000000e-01  8.50000000e-01 
 1.69251454e-06  3.30000000e-06  1.77867540e-05  3.50000000e-01  8.50000000e-01 
 1.69252496e-06  3.30000000e-06  1.43826561e-05  3.50000000e-01  8.50000000e-01 
 1.69253645e-06  3.30000000e-06  9.37738436e-06  3.50000000e-01  8.50000000e-01 
 1.69254733e-06  3.30000000e-06  6.61303972e-06  3.50000000e-01  8.50000000e-01 
 1.69255959e-06  3.30000000e-06  5.80541994e-06  3.50000000e-01  8.50000000e-01 
 1.69257567e-06  3.30000000e-06  7.13057923e-06  3.50000000e-01  8.50000000e-01 
 1.69260783e-06  3.30000000e-06  1.17590758e-05  3.50000000e-01  8.50000000e-01 
 1.69265126e-06  3.30000000e-06  1.97038766e-05  3.50000000e-01  8.50000000e-01 
 1.69272023e-06  3.30000000e-06  4.26909988e-05  3.50000000e-01  8.50000000e-01 
 1.69276703e-06  3.30000000e-06  9.27075172e-05  3.50000000e-01  8.50000000e-01 
 1.69280747e-06  3.30000000e-06  1.73213223e-04  3.50000000e-01  8.50000000e-01 
 1.69283358e-06  3.30000000e-06  6.08686273e-04  3.50000000e-01  8.50000000e-01 
 1.69285816e-06  3.30000000e-06  1.08998545e-03  3.50000000e-01  8.50000000e-01 
 1.69288332e-06  3.30000000e-06  1.71656621e-03  3.50000000e-01  8.50000000e-01 
 1.69291222e-06  3.30000000e-06  2.38370712e-03  3.50000000e-01  8.50000000e-01 
 1.69294405e-06  3.30000000e-06  2.57380869e-03  3.50000000e-01  8.50000000e-01 
 1.69297305e-06  3.30000000e-06  2.43338834e-03  3.50000000e-01  8.50000000e-01 
 1.69300037e-06  3.30000000e-06  2.17480745e-03  3.50000000e-01  8.50000000e-01 
 1.69303612e-06  3.30000000e-06  1.87592811e-03  3.50000000e-01  8.50000000e-01 
 1.69305898e-06  3.30000000e-06  1.70172886e-03  3.50000000e-01  8.50000000e-01 
 1.69308677e-06  3.30000000e-06  1.42030222e-03  3.50000000e-01  8.50000000e-01 
 1.69311979e-06  3.30000000e-06  1.05607398e-03  3.50000000e-01  8.50000000e-01 
 1.69316076e-06  3.30000000e-06  6.88465759e-04  3.50000000e-01  8.50000000e-01 
 1.69320619e-06  3.30000000e-06  4.15212509e-04  3.50000000e-01  8.50000000e-01 
 1.69329004e-06  3.30000000e-06  1.42102820e-04  3.50000000e-01  8.50000000e-01 
 1.69337984e-06  3.30000000e-06  2.31116917e-05  3.50000000e-01  8.50000000e-01 
 1.69350574e-06  3.30000000e-06 -2.55805947e-05  3.50000000e-01  8.50000000e-01 
 1.69364667e-06  3.30000000e-06 -2.59608019e-05  3.50000000e-01  8.50000000e-01 
 1.69383923e-06  3.30000000e-06 -1.29104448e-05  3.50000000e-01  8.50000000e-01 
 1.69411631e-06  3.30000000e-06 -2.07665144e-06  3.50000000e-01  8.50000000e-01 
 1.69456961e-06  3.30000000e-06  1.69464583e-06  3.50000000e-01  8.50000000e-01 
 1.69499179e-06  3.30000000e-06  9.58770290e-07  3.50000000e-01  8.50000000e-01 
 1.69564070e-06  3.30000000e-06  1.34713844e-07  3.50000000e-01  8.50000000e-01 
 1.69638237e-06  3.30000000e-06 -4.92954537e-08  3.50000000e-01  8.50000000e-01 
 1.69775524e-06  3.30000000e-06 -3.01635071e-08  3.50000000e-01  8.50000000e-01 
 1.70026267e-06  3.30000000e-06 -1.68061417e-09  3.50000000e-01  8.50000000e-01 
 1.70329787e-06  3.30000000e-06  8.88434391e-10  3.50000000e-01  8.50000000e-01 
 1.70823523e-06  3.30000000e-06  1.57220913e-10  3.50000000e-01  8.50000000e-01 
 1.71520951e-06  3.30000000e-06  2.70796836e-12  3.50000000e-01  8.50000000e-01 
 1.72520951e-06  3.30000000e-06  9.82015094e-12  3.50000000e-01  8.50000000e-01 
 1.73520951e-06  3.30000000e-06  1.26335391e-11  3.50000000e-01  8.50000000e-01 
 1.74520951e-06  3.30000000e-06  1.25851647e-11  3.50000000e-01  8.50000000e-01 
 1.75520951e-06  3.30000000e-06  1.26050007e-11  3.50000000e-01  8.50000000e-01 
 1.76520951e-06  3.30000000e-06  1.26031509e-11  3.50000000e-01  8.50000000e-01 
 1.77520951e-06  3.30000000e-06  1.26033147e-11  3.50000000e-01  8.50000000e-01 
 1.78520951e-06  3.30000000e-06  1.26021577e-11  3.50000000e-01  8.50000000e-01 
 1.79520951e-06  3.30000000e-06  1.26026217e-11  3.50000000e-01  8.50000000e-01 
 1.80520951e-06  3.30000000e-06  1.26024929e-11  3.50000000e-01  8.50000000e-01 
 1.81520951e-06  3.30000000e-06  1.26026794e-11  3.50000000e-01  8.50000000e-01 
 1.82520951e-06  3.30000000e-06  1.26023776e-11  3.50000000e-01  8.50000000e-01 
 1.83520951e-06  3.30000000e-06  1.26025705e-11  3.50000000e-01  8.50000000e-01 
 1.84520951e-06  3.30000000e-06  1.26026313e-11  3.50000000e-01  8.50000000e-01 
 1.85520951e-06  3.30000000e-06  1.26026950e-11  3.50000000e-01  8.50000000e-01 
 1.86520951e-06  3.30000000e-06  1.26026343e-11  3.50000000e-01  8.50000000e-01 
 1.87520951e-06  3.30000000e-06  1.26027050e-11  3.50000000e-01  8.50000000e-01 
 1.88520951e-06  3.30000000e-06  1.26026920e-11  3.50000000e-01  8.50000000e-01 
 1.89520951e-06  3.30000000e-06  1.26027093e-11  3.50000000e-01  8.50000000e-01 
 1.90520951e-06  3.30000000e-06  1.26026421e-11  3.50000000e-01  8.50000000e-01 
 1.91520951e-06  3.30000000e-06  1.26026824e-11  3.50000000e-01  8.50000000e-01 
 1.92520951e-06  3.30000000e-06  1.26026855e-11  3.50000000e-01  8.50000000e-01 
 1.93520951e-06  3.30000000e-06  1.26026972e-11  3.50000000e-01  8.50000000e-01 
 1.94520951e-06  3.30000000e-06  1.26027007e-11  3.50000000e-01  8.50000000e-01 
 1.95520951e-06  3.30000000e-06  1.26026950e-11  3.50000000e-01  8.50000000e-01 
 1.96520951e-06  3.30000000e-06  1.26027050e-11  3.50000000e-01  8.50000000e-01 
 1.97520951e-06  3.30000000e-06  1.26027171e-11  3.50000000e-01  8.50000000e-01 
 1.98520951e-06  3.30000000e-06  1.26026547e-11  3.50000000e-01  8.50000000e-01 
 1.99520951e-06  3.30000000e-06  1.26029860e-11  3.50000000e-01  8.50000000e-01 
 2.00520951e-06  3.30000000e-06  1.26047819e-11  3.50000000e-01  8.50000000e-01 
 2.00645951e-06  3.30000000e-06  1.26013540e-11  3.50000000e-01  8.50000000e-01 
 2.00895951e-06  3.30000000e-06  1.26371693e-11  3.50000000e-01  8.50000000e-01 
 2.01025490e-06  3.30000000e-06  1.26929478e-11  3.50000000e-01  8.50000000e-01 
 2.01147549e-06  3.30000000e-06  1.43257695e-11  3.50000000e-01  8.50000000e-01 
 2.01248934e-06  3.30000000e-06  6.65895133e-12  3.50000000e-01  8.50000000e-01 
 2.01361150e-06  3.30000000e-06  1.62775951e-11  3.50000000e-01  8.50000000e-01 
 2.01427909e-06  3.30000000e-06  1.56405229e-11  3.50000000e-01  8.50000000e-01 
 2.01523866e-06  3.30000000e-06 -4.79071404e-12  3.50000000e-01  8.50000000e-01 
 2.01610442e-06  3.30000000e-06 -1.04043568e-11  3.50000000e-01  8.50000000e-01 
 2.01718137e-06  3.30000000e-06  1.39248345e-11  3.50000000e-01  8.50000000e-01 
 2.01832126e-06  3.30000000e-06  3.37821054e-11  3.50000000e-01  8.50000000e-01 
 2.01955884e-06  3.30000000e-06  3.21323651e-11  3.50000000e-01  8.50000000e-01 
 2.02130508e-06  3.30000000e-06  2.32773500e-12  3.50000000e-01  8.50000000e-01 
 2.02327201e-06  3.30000000e-06  5.02606734e-12  3.50000000e-01  8.50000000e-01 
 2.02578538e-06  3.30000000e-06  1.15438439e-11  3.50000000e-01  8.50000000e-01 
 2.02923198e-06  3.30000000e-06  1.12147733e-11  3.50000000e-01  8.50000000e-01 
 2.03352822e-06  3.30000000e-06  3.21486491e-10  3.50000000e-01  8.50000000e-01 
 2.03611016e-06  3.30000000e-06  1.26915685e-08  3.50000000e-01  8.50000000e-01 
 2.03784683e-06  3.30000000e-06  7.65199790e-08  3.50000000e-01  8.50000000e-01 
 2.03885425e-06  3.30000000e-06  9.33524165e-08  3.50000000e-01  8.50000000e-01 
 2.03945595e-06  3.30000000e-06 -2.77462148e-05  3.50000000e-01  8.50000000e-01 
 2.03980903e-06  3.30000000e-06 -1.25628192e-04  3.50000000e-01  8.50000000e-01 
 2.04000038e-06  3.30000000e-06 -4.07433672e-04  3.50000000e-01  8.50000000e-01 
 2.04013193e-06  3.30000000e-06 -7.23375321e-04  3.50000000e-01  8.50000000e-01 
 2.04022727e-06  3.30000000e-06 -2.62924965e-04  3.50000000e-01  8.50000000e-01 
 2.04028007e-06  3.30000000e-06  6.08546658e-04  3.50000000e-01  8.50000000e-01 
 2.04030495e-06  3.30000000e-06  5.50053597e-04  3.50000000e-01  8.50000000e-01 
 2.04032665e-06  3.30000000e-06  2.42524189e-04  3.50000000e-01  8.50000000e-01 
 2.04034197e-06  3.30000000e-06  1.19106465e-04  3.50000000e-01  8.50000000e-01 
 2.04035991e-06  3.30000000e-06  4.95972666e-05  3.50000000e-01  8.50000000e-01 
 2.04038854e-06  3.30000000e-06  1.24590480e-05  3.50000000e-01  8.50000000e-01 
 2.04041989e-06  3.30000000e-06  6.40975072e-06  3.50000000e-01  8.50000000e-01 
 2.04047233e-06  3.30000000e-06  6.12352385e-06  3.50000000e-01  8.50000000e-01 
 2.04053554e-06  3.30000000e-06  5.90080989e-06  3.50000000e-01  8.50000000e-01 
 2.04062436e-06  3.30000000e-06  4.05427812e-06  3.50000000e-01  8.50000000e-01 
 2.04069819e-06  3.30000000e-06  2.88455942e-06  3.50000000e-01  8.50000000e-01 
 2.04078402e-06  3.30000000e-06  1.92518902e-06  3.50000000e-01  8.50000000e-01 
 2.04092441e-06  3.30000000e-06  9.93327195e-07  3.50000000e-01  8.50000000e-01 
 2.04108792e-06  3.30000000e-06  4.47689536e-07  3.50000000e-01  8.50000000e-01 
 2.04132328e-06  3.30000000e-06  9.51027237e-08  3.50000000e-01  8.50000000e-01 
 2.04167053e-06  3.30000000e-06 -5.14678004e-08  3.50000000e-01  8.50000000e-01 
 2.04210216e-06  3.30000000e-06 -5.43459185e-08  3.50000000e-01  8.50000000e-01 
 2.04266967e-06  3.30000000e-06 -2.37176484e-08  3.50000000e-01  8.50000000e-01 
 2.04305852e-06  3.30000000e-06 -1.08079756e-08  3.50000000e-01  8.50000000e-01 
 2.04347720e-06  3.30000000e-06 -1.64654184e-08  3.50000000e-01  8.50000000e-01 
 2.04372090e-06  3.30000000e-06 -3.79049955e-08  3.50000000e-01  8.50000000e-01 
 2.04386320e-06  3.30000000e-06 -1.58605968e-07  3.50000000e-01  8.50000000e-01 
 2.04395786e-06  3.30000000e-06 -2.49011465e-07  3.50000000e-01  8.50000000e-01 
 2.04405240e-06  3.30000000e-06 -5.49491994e-08  3.50000000e-01  8.50000000e-01 
 2.04409652e-06  3.30000000e-06  8.98243787e-07  3.50000000e-01  8.50000000e-01 
 2.04412427e-06  3.30000000e-06  6.81393758e-06  3.50000000e-01  8.50000000e-01 
 2.04415158e-06  3.30000000e-06  1.28004770e-05  3.50000000e-01  8.50000000e-01 
 2.04418459e-06  3.30000000e-06  1.43660982e-05  3.50000000e-01  8.50000000e-01 
 2.04420941e-06  3.30000000e-06  6.39901248e-06  3.50000000e-01  8.50000000e-01 
 2.04423644e-06  3.30000000e-06 -4.18338760e-06  3.50000000e-01  8.50000000e-01 
 2.04425906e-06  3.30000000e-06 -8.78246108e-06  3.50000000e-01  8.50000000e-01 
 2.04428379e-06  3.30000000e-06 -8.82873085e-06  3.50000000e-01  8.50000000e-01 
 2.04431087e-06  3.30000000e-06 -6.27003296e-06  3.50000000e-01  8.50000000e-01 
 2.04435016e-06  3.30000000e-06 -3.13225528e-06  3.50000000e-01  8.50000000e-01 
 2.04439143e-06  3.30000000e-06 -1.53784560e-06  3.50000000e-01  8.50000000e-01 
 2.04443653e-06  3.30000000e-06 -9.06865754e-07  3.50000000e-01  8.50000000e-01 
 2.04449509e-06  3.30000000e-06 -5.83939834e-07  3.50000000e-01  8.50000000e-01 
 2.04457378e-06  3.30000000e-06 -3.48535862e-07  3.50000000e-01  8.50000000e-01 
 2.04466209e-06  3.30000000e-06 -1.96064505e-07  3.50000000e-01  8.50000000e-01 
 2.04475822e-06  3.30000000e-06 -1.04837237e-07  3.50000000e-01  8.50000000e-01 
 2.04495049e-06  3.30000000e-06 -2.30039840e-08  3.50000000e-01  8.50000000e-01 
 2.04517788e-06  3.30000000e-06  2.35641179e-09  3.50000000e-01  8.50000000e-01 
 2.04541192e-06  3.30000000e-06  5.36622958e-09  3.50000000e-01  8.50000000e-01 
 2.04570783e-06  3.30000000e-06  3.63636725e-09  3.50000000e-01  8.50000000e-01 
 2.04607647e-06  3.30000000e-06  1.47145468e-09  3.50000000e-01  8.50000000e-01 
 2.04668747e-06  3.30000000e-06  1.71686609e-10  3.50000000e-01  8.50000000e-01 
 2.04790946e-06  3.30000000e-06 -1.71295125e-10  3.50000000e-01  8.50000000e-01 
 2.05009695e-06  3.30000000e-06 -5.73852354e-11  3.50000000e-01  8.50000000e-01 
 2.05231810e-06  3.30000000e-06  8.14864918e-12  3.50000000e-01  8.50000000e-01 
 2.05669410e-06  3.30000000e-06  1.65766499e-11  3.50000000e-01  8.50000000e-01 
 2.06514636e-06  3.30000000e-06  1.30704369e-11  3.50000000e-01  8.50000000e-01 
 2.07514636e-06  3.30000000e-06  1.26992413e-11  3.50000000e-01  8.50000000e-01 
 2.08514636e-06  3.30000000e-06  1.27355755e-11  3.50000000e-01  8.50000000e-01 
 2.09514636e-06  3.30000000e-06  1.27374980e-11  3.50000000e-01  8.50000000e-01 
 2.10514636e-06  3.30000000e-06  1.27412813e-11  3.50000000e-01  8.50000000e-01 
 2.11514636e-06  3.30000000e-06  1.27389935e-11  3.50000000e-01  8.50000000e-01 
 2.12514636e-06  3.30000000e-06  1.27387207e-11  3.50000000e-01  8.50000000e-01 
 2.13514636e-06  3.30000000e-06  1.27391092e-11  3.50000000e-01  8.50000000e-01 
 2.14514636e-06  3.30000000e-06  1.27390451e-11  3.50000000e-01  8.50000000e-01 
 2.15514636e-06  3.30000000e-06  1.27390453e-11  3.50000000e-01  8.50000000e-01 
 2.16514636e-06  3.30000000e-06  1.27390456e-11  3.50000000e-01  8.50000000e-01 
 2.17514636e-06  3.30000000e-06  1.27390456e-11  3.50000000e-01  8.50000000e-01 
 2.18514636e-06  3.30000000e-06  1.27390456e-11  3.50000000e-01  8.50000000e-01 
 2.19514636e-06  3.30000000e-06  1.27390456e-11  3.50000000e-01  8.50000000e-01 
 2.20514636e-06  3.30000000e-06  1.27390456e-11  3.50000000e-01  8.50000000e-01 
 2.21514636e-06  3.30000000e-06  1.27390456e-11  3.50000000e-01  8.50000000e-01 
 2.22514636e-06  3.30000000e-06  1.27390455e-11  3.50000000e-01  8.50000000e-01 
 2.23514636e-06  3.30000000e-06  1.27390456e-11  3.50000000e-01  8.50000000e-01 
 2.24514636e-06  3.30000000e-06  1.27390455e-11  3.50000000e-01  8.50000000e-01 
 2.25514636e-06  3.30000000e-06  1.27390456e-11  3.50000000e-01  8.50000000e-01 
 2.26514636e-06  3.30000000e-06  1.27390456e-11  3.50000000e-01  8.50000000e-01 
 2.27514636e-06  3.30000000e-06  1.27390455e-11  3.50000000e-01  8.50000000e-01 
 2.28514636e-06  3.30000000e-06  1.27390456e-11  3.50000000e-01  8.50000000e-01 
 2.29514636e-06  3.30000000e-06  1.27390456e-11  3.50000000e-01  8.50000000e-01 
 2.30514636e-06  3.30000000e-06  1.27390456e-11  3.50000000e-01  8.50000000e-01 
 2.31514636e-06  3.30000000e-06  1.27390456e-11  3.50000000e-01  8.50000000e-01 
 2.32514636e-06  3.30000000e-06  1.27390455e-11  3.50000000e-01  8.50000000e-01 
 2.33514636e-06  3.30000000e-06  1.27390456e-11  3.50000000e-01  8.50000000e-01 
 2.34514636e-06  3.30000000e-06  1.27390455e-11  3.50000000e-01  8.50000000e-01 
 2.34639636e-06  3.30000000e-06  1.27390415e-11  3.50000000e-01  8.50000000e-01 
 2.34889636e-06  3.30000000e-06  1.27390511e-11  3.50000000e-01  8.50000000e-01 
 2.35023591e-06  3.30000000e-06  1.27390381e-11  3.50000000e-01  8.50000000e-01 
 2.35291502e-06  3.30000000e-06  1.27390375e-11  3.50000000e-01  8.50000000e-01 
 2.35425109e-06  3.30000000e-06  1.27389602e-11  3.50000000e-01  8.50000000e-01 
 2.35458511e-06  3.30000000e-06  1.27386833e-11  3.50000000e-01  8.50000000e-01 
 2.35525315e-06  3.30000000e-06  1.27388189e-11  3.50000000e-01  8.50000000e-01 
 2.35658922e-06  3.30000000e-06  1.27367803e-11  3.50000000e-01  8.50000000e-01 
 2.35769385e-06  3.30000000e-06  1.26733068e-11  3.50000000e-01  8.50000000e-01 
 2.35871028e-06  3.30000000e-06  1.45044889e-11  3.50000000e-01  8.50000000e-01 
 2.35986266e-06  3.30000000e-06  5.01763550e-11  3.50000000e-01  8.50000000e-01 
 2.36059828e-06  3.30000000e-06  1.37328244e-10  3.50000000e-01  8.50000000e-01 
 2.36122718e-06  3.30000000e-06 -2.40895233e-09  3.50000000e-01  8.50000000e-01 
 2.36161722e-06  3.30000000e-06 -8.93609704e-09  3.50000000e-01  8.50000000e-01 
 2.36184171e-06  3.30000000e-06 -1.03302235e-08  3.50000000e-01  8.50000000e-01 
 2.36206099e-06  3.30000000e-06 -8.31722983e-09  3.50000000e-01  8.50000000e-01 
 2.36220760e-06  3.30000000e-06 -2.68250802e-10  3.50000000e-01  8.50000000e-01 
 2.36230136e-06  3.30000000e-06  1.31048633e-07  3.50000000e-01  8.50000000e-01 
 2.36236616e-06  3.30000000e-06 -2.69300573e-07  3.50000000e-01  8.50000000e-01 
 2.36242846e-06  3.30000000e-06 -1.38910351e-06  3.50000000e-01  8.50000000e-01 
 2.36247870e-06  3.30000000e-06 -4.00580022e-06  3.50000000e-01  8.50000000e-01 
 2.36251708e-06  3.30000000e-06 -5.42471661e-06  3.50000000e-01  8.50000000e-01 
 2.36253631e-06  3.30000000e-06 -4.20140121e-06  3.50000000e-01  8.50000000e-01 
 2.36254690e-06  3.30000000e-06  1.17096397e-05  3.50000000e-01  8.50000000e-01 
 2.36255523e-06  3.30000000e-06  1.56699579e-05  3.50000000e-01  8.50000000e-01 
 2.36256251e-06  3.30000000e-06  1.64059406e-05  3.50000000e-01  8.50000000e-01 
 2.36257050e-06  3.30000000e-06  1.56810381e-05  3.50000000e-01  8.50000000e-01 
 2.36258415e-06  3.30000000e-06  9.70418060e-06  3.50000000e-01  8.50000000e-01 
 2.36259680e-06  3.30000000e-06  6.95531845e-06  3.50000000e-01  8.50000000e-01 
 2.36260960e-06  3.30000000e-06  6.79214484e-06  3.50000000e-01  8.50000000e-01 
 2.36262761e-06  3.30000000e-06  8.78970464e-06  3.50000000e-01  8.50000000e-01 
 2.36266362e-06  3.30000000e-06  1.46292721e-05  3.50000000e-01  8.50000000e-01 
 2.36271025e-06  3.30000000e-06  2.47434585e-05  3.50000000e-01  8.50000000e-01 
 2.36278340e-06  3.30000000e-06  6.12724151e-05  3.50000000e-01  8.50000000e-01 
 2.36282856e-06  3.30000000e-06  1.30898303e-04  3.50000000e-01  8.50000000e-01 
 2.36285837e-06  3.30000000e-06  3.39821838e-04  3.50000000e-01  8.50000000e-01 
 2.36288868e-06  3.30000000e-06  9.43619327e-04  3.50000000e-01  8.50000000e-01 
 2.36291657e-06  3.30000000e-06  1.59939221e-03  3.50000000e-01  8.50000000e-01 
 2.36294231e-06  3.30000000e-06  2.23042462e-03  3.50000000e-01  8.50000000e-01 
 2.36297738e-06  3.30000000e-06  2.57464083e-03  3.50000000e-01  8.50000000e-01 
 2.36300425e-06  3.30000000e-06  2.47365051e-03  3.50000000e-01  8.50000000e-01 
 2.36303426e-06  3.30000000e-06  2.20615564e-03  3.50000000e-01  8.50000000e-01 
 2.36307425e-06  3.30000000e-06  1.86087913e-03  3.50000000e-01  8.50000000e-01 
 2.36309734e-06  3.30000000e-06  1.68754958e-03  3.50000000e-01  8.50000000e-01 
 2.36312502e-06  3.30000000e-06  1.41206934e-03  3.50000000e-01  8.50000000e-01 
 2.36315736e-06  3.30000000e-06  1.05816672e-03  3.50000000e-01  8.50000000e-01 
 2.36319749e-06  3.30000000e-06  6.97135827e-04  3.50000000e-01  8.50000000e-01 
 2.36324263e-06  3.30000000e-06  4.22523487e-04  3.50000000e-01  8.50000000e-01 
 2.36332592e-06  3.30000000e-06  1.46574198e-04  3.50000000e-01  8.50000000e-01 
 2.36341527e-06  3.30000000e-06  2.52019047e-05  3.50000000e-01  8.50000000e-01 
 2.36354144e-06  3.30000000e-06 -2.54226942e-05  3.50000000e-01  8.50000000e-01 
 2.36368181e-06  3.30000000e-06 -2.62479350e-05  3.50000000e-01  8.50000000e-01 
 2.36387358e-06  3.30000000e-06 -1.31932096e-05  3.50000000e-01  8.50000000e-01 
 2.36414767e-06  3.30000000e-06 -2.23115412e-06  3.50000000e-01  8.50000000e-01 
 2.36460298e-06  3.30000000e-06  1.71275421e-06  3.50000000e-01  8.50000000e-01 
 2.36502196e-06  3.30000000e-06  9.79605546e-07  3.50000000e-01  8.50000000e-01 
 2.36567159e-06  3.30000000e-06  1.39300590e-07  3.50000000e-01  8.50000000e-01 
 2.36640730e-06  3.30000000e-06 -4.90296514e-08  3.50000000e-01  8.50000000e-01 
 2.36777641e-06  3.30000000e-06 -3.08396388e-08  3.50000000e-01  8.50000000e-01 
 2.37024980e-06  3.30000000e-06 -1.85401047e-09  3.50000000e-01  8.50000000e-01 
 2.37331609e-06  3.30000000e-06  9.17478555e-10  3.50000000e-01  8.50000000e-01 
 2.37822024e-06  3.30000000e-06  1.64581874e-10  3.50000000e-01  8.50000000e-01 
 2.38525028e-06  3.30000000e-06  2.26117098e-12  3.50000000e-01  8.50000000e-01 
 2.39525028e-06  3.30000000e-06  9.44110775e-12  3.50000000e-01  8.50000000e-01 
 2.40525028e-06  3.30000000e-06  1.26270839e-11  3.50000000e-01  8.50000000e-01 
 2.41525028e-06  3.30000000e-06  1.25854743e-11  3.50000000e-01  8.50000000e-01 
 2.42525028e-06  3.30000000e-06  1.26050874e-11  3.50000000e-01  8.50000000e-01 
 2.43525028e-06  3.30000000e-06  1.26031605e-11  3.50000000e-01  8.50000000e-01 
 2.44525028e-06  3.30000000e-06  1.26032562e-11  3.50000000e-01  8.50000000e-01 
 2.45525028e-06  3.30000000e-06  1.26021633e-11  3.50000000e-01  8.50000000e-01 
 2.46525028e-06  3.30000000e-06  1.26026113e-11  3.50000000e-01  8.50000000e-01 
 2.47525028e-06  3.30000000e-06  1.26024938e-11  3.50000000e-01  8.50000000e-01 
 2.48525028e-06  3.30000000e-06  1.26026911e-11  3.50000000e-01  8.50000000e-01 
 2.49525028e-06  3.30000000e-06  1.26023685e-11  3.50000000e-01  8.50000000e-01 
 2.50525028e-06  3.30000000e-06  1.26025701e-11  3.50000000e-01  8.50000000e-01 
 2.51525028e-06  3.30000000e-06  1.26026365e-11  3.50000000e-01  8.50000000e-01 
 2.52525028e-06  3.30000000e-06  1.26026959e-11  3.50000000e-01  8.50000000e-01 
 2.53525028e-06  3.30000000e-06  1.26026820e-11  3.50000000e-01  8.50000000e-01 
 2.54525028e-06  3.30000000e-06  1.26027072e-11  3.50000000e-01  8.50000000e-01 
 2.55525028e-06  3.30000000e-06  1.26027015e-11  3.50000000e-01  8.50000000e-01 
 2.56525028e-06  3.30000000e-06  1.26026994e-11  3.50000000e-01  8.50000000e-01 
 2.57525028e-06  3.30000000e-06  1.26026963e-11  3.50000000e-01  8.50000000e-01 
 2.58525028e-06  3.30000000e-06  1.26026534e-11  3.50000000e-01  8.50000000e-01 
 2.59525028e-06  3.30000000e-06  1.26027020e-11  3.50000000e-01  8.50000000e-01 
 2.60525028e-06  3.30000000e-06  1.26026794e-11  3.50000000e-01  8.50000000e-01 
 2.61525028e-06  3.30000000e-06  1.26026994e-11  3.50000000e-01  8.50000000e-01 
 2.62525028e-06  3.30000000e-06  1.26026972e-11  3.50000000e-01  8.50000000e-01 
 2.63525028e-06  3.30000000e-06  1.26026981e-11  3.50000000e-01  8.50000000e-01 
 2.64525028e-06  3.30000000e-06  1.26027145e-11  3.50000000e-01  8.50000000e-01 
 2.65525028e-06  3.30000000e-06  1.26027739e-11  3.50000000e-01  8.50000000e-01 
 2.66525028e-06  3.30000000e-06  1.26029791e-11  3.50000000e-01  8.50000000e-01 
 2.67525028e-06  3.30000000e-06  1.26048248e-11  3.50000000e-01  8.50000000e-01 
 2.67931479e-06  3.30000000e-06  1.26081898e-11  3.50000000e-01  8.50000000e-01 
 2.68141022e-06  3.30000000e-06  7.72909720e-12  3.50000000e-01  8.50000000e-01 
 2.68336913e-06  3.30000000e-06 -6.67593773e-12  3.50000000e-01  8.50000000e-01 
 2.68512518e-06  3.30000000e-06  3.65971655e-11  3.50000000e-01  8.50000000e-01 
 2.68702050e-06  3.30000000e-06  2.36924980e-11  3.50000000e-01  8.50000000e-01 
 2.68920523e-06  3.30000000e-06 -8.85545053e-14  3.50000000e-01  8.50000000e-01 
 2.69183075e-06  3.30000000e-06  7.69607962e-12  3.50000000e-01  8.50000000e-01 
 2.69526317e-06  3.30000000e-06  1.19048316e-11  3.50000000e-01  8.50000000e-01 
